,prefecture,municipality name,municipalities,region,majorIsland,district
1148,Shimane (島根縣),Misato (美郷町),town,Chūgoku (中国),Honshū (本州),Ōchi (邑智郡)
1149,Shimane (島根縣),Ōnan (邑南町),town,Chūgoku (中国),Honshū (本州),Ōchi (邑智郡)
1150,Shimane (島根縣),Tsuwano (津和野町),town,Chūgoku (中国),Honshū (本州),Kanoashi (鹿足郡)
1151,Shimane (島根縣),Yoshika (吉賀町),town,Chūgoku (中国),Honshū (本州),Kanoashi (鹿足郡)
1152,Shimane (島根縣),Ama (海士町),town,Chūgoku (中国),Honshū (本州),Oki (隠岐郡)
1153,Shimane (島根縣),Nishinoshima (西ノ島町),town,Chūgoku (中国),Honshū (本州),Oki (隠岐郡)
1154,Shimane (島根縣),Okinoshima (隠岐の島町),town,Chūgoku (中国),Honshū (本州),Oki (隠岐郡)
1155,Shimane (島根縣),Chibu (知夫村),village,Chūgoku (中国),Honshū (本州),Oki (隠岐郡)
1156,Tottori (鳥取縣),Tottori (鳥取市),city,Chūgoku (中国),Honshū (本州),Tottori (鳥取市)
1157,Tottori (鳥取縣),Yonago (米子市),city,Chūgoku (中国),Honshū (本州),Yonago (米子市)
1158,Tottori (鳥取縣),Kurayoshi (倉吉市),city,Chūgoku (中国),Honshū (本州),Kurayoshi (倉吉市)
1159,Tottori (鳥取縣),Sakaiminato (境港市),city,Chūgoku (中国),Honshū (本州),Sakaiminato (境港市)
1160,Tottori (鳥取縣),Iwami (岩美町),town,Chūgoku (中国),Honshū (本州),Iwami (岩美郡)
1161,Tottori (鳥取縣),Wakasa (若桜町),town,Chūgoku (中国),Honshū (本州),Yazu (八頭郡)
1162,Tottori (鳥取縣),Chizu (智頭町),town,Chūgoku (中国),Honshū (本州),Yazu (八頭郡)
1163,Tottori (鳥取縣),Yazu (八頭町),town,Chūgoku (中国),Honshū (本州),Yazu (八頭郡)
1164,Tottori (鳥取縣),Misasa (三朝町),town,Chūgoku (中国),Honshū (本州),Tōhaku (東伯郡)
1165,Tottori (鳥取縣),Yurihama (湯梨浜町),town,Chūgoku (中国),Honshū (本州),Tōhaku (東伯郡)
1166,Tottori (鳥取縣),Kotoura (琴浦町),town,Chūgoku (中国),Honshū (本州),Tōhaku (東伯郡)
1167,Tottori (鳥取縣),Hokuei (北栄町),town,Chūgoku (中国),Honshū (本州),Tōhaku (東伯郡)
1168,Tottori (鳥取縣),Daisen (大山町),town,Chūgoku (中国),Honshū (本州),Saihaku (西伯郡)
1169,Tottori (鳥取縣),Nanbu (南部町),town,Chūgoku (中国),Honshū (本州),Saihaku (西伯郡)
1170,Tottori (鳥取縣),Hōki (伯耆町),town,Chūgoku (中国),Honshū (本州),Saihaku (西伯郡)
1171,Tottori (鳥取縣),Nichinan (日南町),town,Chūgoku (中国),Honshū (本州),Hino (日野郡)
1172,Tottori (鳥取縣),Hino (日野町),town,Chūgoku (中国),Honshū (本州),Hino (日野郡)
1173,Tottori (鳥取縣),Kōfu (江府町),town,Chūgoku (中国),Honshū (本州),Hino (日野郡)
1174,Tottori (鳥取縣),Hiezu (日吉津村),village,Chūgoku (中国),Honshū (本州),Saihaku (西伯郡)
1175,Yamaguchi (山口縣),Ube (宇部市),city,Chūgoku (中国),Honshū (本州),Ube (宇部市)
1176,Yamaguchi (山口縣),Hōfu (防府市),city,Chūgoku (中国),Honshū (本州),Hōfu (防府市)
1177,Yamaguchi (山口縣),Kudamatsu (下松市),city,Chūgoku (中国),Honshū (本州),Kudamatsu (下松市)
1178,Yamaguchi (山口縣),Shūnan (周南市),city,Chūgoku (中国),Honshū (本州),Shūnan (周南市)
1179,Yamaguchi (山口縣),Hikari (光市),city,Chūgoku (中国),Honshū (本州),Hikari (光市)
1180,Yamaguchi (山口縣),Shimonoseki (下関市),city,Chūgoku (中国),Honshū (本州),Shimonoseki (下関市)
1181,Yamaguchi (山口縣),Yanai (柳井市),city,Chūgoku (中国),Honshū (本州),Yanai (柳井市)
1182,Yamaguchi (山口縣),Hagi (萩市),city,Chūgoku (中国),Honshū (本州),Hagi (萩市)
1183,Yamaguchi (山口縣),Nagato (長門市),city,Chūgoku (中国),Honshū (本州),Nagato (長門市)
1184,Yamaguchi (山口縣),San'yō-Onoda (山陽小野田市),city,Chūgoku (中国),Honshū (本州),San'yō-Onoda (山陽小野田市)
1185,Yamaguchi (山口縣),Yamaguchi (山口市),city,Chūgoku (中国),Honshū (本州),Yamaguchi (山口市)
1186,Yamaguchi (山口縣),Iwakuni (岩国市),city,Chūgoku (中国),Honshū (本州),Iwakuni (岩国市)
1187,Yamaguchi (山口縣),Mine (美祢市),city,Chūgoku (中国),Honshū (本州),Mine (美祢市)
1188,Yamaguchi (山口縣),Suō-Ōshima (周防大島町),town,Chūgoku (中国),Honshū (本州),Ōshima (大島郡)
1189,Yamaguchi (山口縣),Waki (和木町),town,Chūgoku (中国),Honshū (本州),Kuga (玖珂郡)
1190,Yamaguchi (山口縣),Kaminoseki (上関町),town,Chūgoku (中国),Honshū (本州),Kumage (熊毛郡)
1191,Yamaguchi (山口縣),Tabuse (田布施町),town,Chūgoku (中国),Honshū (本州),Kumage (熊毛郡)
1192,Yamaguchi (山口縣),Hirao (平生町),town,Chūgoku (中国),Honshū (本州),Kumage (熊毛郡)
1193,Yamaguchi (山口縣),Abu (阿武町),town,Chūgoku (中国),Honshū (本州),Abu (阿武郡)
1194,Ehime (愛媛縣),Matsuyama (松山市),city,Shikoku (四国),Shikoku (四国),Matsuyama (松山市)
1195,Ehime (愛媛縣),Niihama (新居浜市),city,Shikoku (四国),Shikoku (四国),Niihama (新居浜市)
1196,Ehime (愛媛縣),Shikokuchūō (四国中央市),city,Shikoku (四国),Shikoku (四国),Shikokuchūō (四国中央市)
1197,Ehime (愛媛縣),Seiyo (西予市),city,Shikoku (四国),Shikoku (四国),Seiyo (西予市)
1198,Ehime (愛媛縣),Tōon (東温市),city,Shikoku (四国),Shikoku (四国),Tōon (東温市)
1199,Ehime (愛媛縣),Saijō (西条市),city,Shikoku (四国),Shikoku (四国),Saijō (西条市)
1200,Ehime (愛媛縣),Ōzu (大洲市),city,Shikoku (四国),Shikoku (四国),Ōzu (大洲市)
1201,Ehime (愛媛縣),Imabari (今治市),city,Shikoku (四国),Shikoku (四国),Imabari (今治市)
1202,Ehime (愛媛縣),Yawatahama (八幡浜市),city,Shikoku (四国),Shikoku (四国),Yawatahama (八幡浜市)
1203,Ehime (愛媛縣),Iyo (伊予市),city,Shikoku (四国),Shikoku (四国),Iyo (伊予市)
1204,Ehime (愛媛縣),Uwajima (宇和島市),city,Shikoku (四国),Shikoku (四国),Uwajima (宇和島市)
1205,Ehime (愛媛縣),Kamijima (上島町),town,Shikoku (四国),Shikoku (四国),Ochi (越智郡)
1206,Ehime (愛媛縣),Kumakōgen (久万高原町),town,Shikoku (四国),Shikoku (四国),Kamiukena (上浮穴郡)
1207,Ehime (愛媛縣),Masaki (松前町),town,Shikoku (四国),Shikoku (四国),Iyo (伊予郡)
1208,Ehime (愛媛縣),Tobe (砥部町),town,Shikoku (四国),Shikoku (四国),Iyo (伊予郡)
1209,Ehime (愛媛縣),Uchiko (内子町),town,Shikoku (四国),Shikoku (四国),Kita (喜多郡)
1210,Ehime (愛媛縣),Ikata (伊方町),town,Shikoku (四国),Shikoku (四国),Nishiuwa (西宇和郡)
1211,Ehime (愛媛縣),Kihoku (鬼北町),town,Shikoku (四国),Shikoku (四国),Kitauwa (北宇和郡)
1212,Ehime (愛媛縣),Matsuno (松野町),town,Shikoku (四国),Shikoku (四国),Kitauwa (北宇和郡)
1213,Ehime (愛媛縣),Ainan (愛南町),town,Shikoku (四国),Shikoku (四国),Minamiuwa (南宇和郡)
1214,Kagawa (香川縣),Takamatsu (高松市),city,Shikoku (四国),Shikoku (四国),Takamatsu (高松市)
1215,Kagawa (香川縣),Marugame (丸亀市),city,Shikoku (四国),Shikoku (四国),Marugame (丸亀市)
1216,Kagawa (香川縣),Sakaide (坂出市),city,Shikoku (四国),Shikoku (四国),Sakaide (坂出市)
1217,Kagawa (香川縣),Zentsūji (善通寺市),city,Shikoku (四国),Shikoku (四国),Zentsūji (善通寺市)
1218,Kagawa (香川縣),Sanuki (さぬき市),city,Shikoku (四国),Shikoku (四国),Sanuki (さぬき市)
1219,Kagawa (香川縣),Higashikagawa (東かがわ市),city,Shikoku (四国),Shikoku (四国),Higashikagawa (東かがわ市)
1220,Kagawa (香川縣),Kan'onji (観音寺市),city,Shikoku (四国),Shikoku (四国),Kan'onji (観音寺市)
1221,Kagawa (香川縣),Mitoyo (三豊市),city,Shikoku (四国),Shikoku (四国),Mitoyo (三豊市)
1222,Kagawa (香川縣),Tonoshō (土庄町),town,Shikoku (四国),Shikoku (四国),Shōzu (小豆郡)
1223,Kagawa (香川縣),Shōdoshima (小豆島町),town,Shikoku (四国),Shikoku (四国),Shōzu (小豆郡)
1224,Kagawa (香川縣),Miki (三木町),town,Shikoku (四国),Shikoku (四国),Kita (木田郡)
1225,Kagawa (香川縣),Naoshima (直島町),town,Shikoku (四国),Shikoku (四国),Kagawa (香川郡)
1226,Kagawa (香川縣),Utazu (宇多津町),town,Shikoku (四国),Shikoku (四国),Ayauta (綾歌郡)
1227,Kagawa (香川縣),Ayagawa (綾川町),town,Shikoku (四国),Shikoku (四国),Ayauta (綾歌郡)
1228,Kagawa (香川縣),Kotohira (琴平町),town,Shikoku (四国),Shikoku (四国),Nakatado (仲多度郡)
1229,Kagawa (香川縣),Tadotsu (多度津町),town,Shikoku (四国),Shikoku (四国),Nakatado (仲多度郡)
1230,Kagawa (香川縣),Mannō (まんのう町),town,Shikoku (四国),Shikoku (四国),Nakatado (仲多度郡)
1231,Kōchi (高知縣),Kōchi (高知市),city,Shikoku (四国),Shikoku (四国),Kōchi (高知市)
1232,Kōchi (高知縣),Sukumo (宿毛市),city,Shikoku (四国),Shikoku (四国),Sukumo (宿毛市)
1233,Kōchi (高知縣),Aki (安芸市),city,Shikoku (四国),Shikoku (四国),Aki (安芸市)
1234,Kōchi (高知縣),Tosashimizu (土佐清水市),city,Shikoku (四国),Shikoku (四国),Tosashimizu (土佐清水市)
1235,Kōchi (高知縣),Susaki (須崎市),city,Shikoku (四国),Shikoku (四国),Susaki (須崎市)
1236,Kōchi (高知縣),Tosa (土佐市),city,Shikoku (四国),Shikoku (四国),Tosa (土佐市)
1237,Kōchi (高知縣),Muroto (室戸市),city,Shikoku (四国),Shikoku (四国),Muroto (室戸市)
1238,Kōchi (高知縣),Nankoku (南国市),city,Shikoku (四国),Shikoku (四国),Nankoku (南国市)
1239,Kōchi (高知縣),Shimanto (四万十市),city,Shikoku (四国),Shikoku (四国),Shimanto (四万十市)
1240,Kōchi (高知縣),Kami (香美市),city,Shikoku (四国),Shikoku (四国),Kami (香美市)
1241,Kōchi (高知縣),Kōnan (香南市),city,Shikoku (四国),Shikoku (四国),Kōnan (香南市)
1242,Kōchi (高知縣),Tōyō (東洋町),town,Shikoku (四国),Shikoku (四国),Aki (安芸郡)
1243,Kōchi (高知縣),Nahari (奈半利町),town,Shikoku (四国),Shikoku (四国),Aki (安芸郡)
1244,Kōchi (高知縣),Tano (田野町),town,Shikoku (四国),Shikoku (四国),Aki (安芸郡)
1245,Kōchi (高知縣),Yasuda (安田町),town,Shikoku (四国),Shikoku (四国),Aki (安芸郡)
1246,Kōchi (高知縣),Motoyama (本山町),town,Shikoku (四国),Shikoku (四国),Nagaoka (長岡郡)
1247,Kōchi (高知縣),Ōtoyo (大豊町),town,Shikoku (四国),Shikoku (四国),Nagaoka (長岡郡)
1248,Kōchi (高知縣),Tosa (土佐町),town,Shikoku (四国),Shikoku (四国),Tosa (土佐郡)
1249,Kōchi (高知縣),Ino (いの町),town,Shikoku (四国),Shikoku (四国),Agawa (吾川郡)
1250,Kōchi (高知縣),Niyodogawa (仁淀川町),town,Shikoku (四国),Shikoku (四国),Agawa (吾川郡)
1251,Kōchi (高知縣),Nakatosa (中土佐町),town,Shikoku (四国),Shikoku (四国),Takaoka (高岡郡)
1252,Kōchi (高知縣),Sakawa (佐川町),town,Shikoku (四国),Shikoku (四国),Takaoka (高岡郡)
1253,Kōchi (高知縣),Ochi (越知町),town,Shikoku (四国),Shikoku (四国),Takaoka (高岡郡)
1254,Kōchi (高知縣),Yusuhara (梼原町),town,Shikoku (四国),Shikoku (四国),Takaoka (高岡郡)
1255,Kōchi (高知縣),Tsuno (津野町),town,Shikoku (四国),Shikoku (四国),Takaoka (高岡郡)
1256,Kōchi (高知縣),Shimanto (四万十町),town,Shikoku (四国),Shikoku (四国),Takaoka (高岡郡)
1257,Kōchi (高知縣),Ōtsuki (大月町),town,Shikoku (四国),Shikoku (四国),Hata (幡多郡)
1258,Kōchi (高知縣),Kuroshio (黒潮町),town,Shikoku (四国),Shikoku (四国),Hata (幡多郡)
1259,Kōchi (高知縣),Kitagawa (北川村),village,Shikoku (四国),Shikoku (四国),Myodo (名東郡)
1260,Kōchi (高知縣),Umaji (馬路村),village,Shikoku (四国),Shikoku (四国),Myodo (名東郡)
1261,Kōchi (高知縣),Geisei (芸西村),village,Shikoku (四国),Shikoku (四国),Myodo (名東郡)
1262,Kōchi (高知縣),Ōkawa (大川村),village,Shikoku (四国),Shikoku (四国),Tosa (土佐郡)
1263,Kōchi (高知縣),Hidaka (日高村),village,Shikoku (四国),Shikoku (四国),Takaoka (高岡郡)
1264,Kōchi (高知縣),Mihara (三原村),village,Shikoku (四国),Shikoku (四国),Hata (幡多郡)
1265,Tokushima (德島縣),Tokushima (徳島市),city,Shikoku (四国),Shikoku (四国),Tokushima (徳島市)
1266,Tokushima (德島縣),Naruto (鳴門市),city,Shikoku (四国),Shikoku (四国),Naruto (鳴門市)
1267,Tokushima (德島縣),Komatsushima (小松島市),city,Shikoku (四国),Shikoku (四国),Komatsushima (小松島市)
1268,Tokushima (德島縣),Anan (阿南市),city,Shikoku (四国),Shikoku (四国),Anan (阿南市)
1269,Tokushima (德島縣),Yoshinogawa (吉野川市),city,Shikoku (四国),Shikoku (四国),Yoshinogawa (吉野川市)
1270,Tokushima (德島縣),Mima (美馬市),city,Shikoku (四国),Shikoku (四国),Mima (美馬市)
1271,Tokushima (德島縣),Awa (阿波市),city,Shikoku (四国),Shikoku (四国),Awa (阿波市)
1272,Tokushima (德島縣),Miyoshi (三好市),city,Shikoku (四国),Shikoku (四国),Miyoshi (三好市)
1273,Tokushima (德島縣),Katsuura (勝浦町),town,Shikoku (四国),Shikoku (四国),Katsuura (勝浦郡)
1274,Tokushima (德島縣),Kamikatsu (上勝町),town,Shikoku (四国),Shikoku (四国),Katsuura (勝浦郡)
1275,Tokushima (德島縣),Ishii (石井町),town,Shikoku (四国),Shikoku (四国),Myōzai (名西郡)
1276,Tokushima (德島縣),Kamiyama (神山町),town,Shikoku (四国),Shikoku (四国),Myōzai (名西郡)
1277,Tokushima (德島縣),Naka (那賀町),town,Shikoku (四国),Shikoku (四国),Naka (那賀郡)
1278,Tokushima (德島縣),Mugi (牟岐町),town,Shikoku (四国),Shikoku (四国),Kaifu (海部郡)
1279,Tokushima (德島縣),Minami (美波町),town,Shikoku (四国),Shikoku (四国),Kaifu (海部郡)
1280,Tokushima (德島縣),Kaiyō (海陽町),town,Shikoku (四国),Shikoku (四国),Kaifu (海部郡)
1281,Tokushima (德島縣),Matsushige (松茂町),town,Shikoku (四国),Shikoku (四国),Itano (板野郡)
1282,Tokushima (德島縣),Kitajima (北島町),town,Shikoku (四国),Shikoku (四国),Itano (板野郡)
1283,Tokushima (德島縣),Aizumi (藍住町),town,Shikoku (四国),Shikoku (四国),Itano (板野郡)
1284,Tokushima (德島縣),Itano (板野町),town,Shikoku (四国),Shikoku (四国),Itano (板野郡)
1285,Tokushima (德島縣),Kamiita (上板町),town,Shikoku (四国),Shikoku (四国),Itano (板野郡)
1286,Tokushima (德島縣),Tsurugi (つるぎ町),town,Shikoku (四国),Shikoku (四国),Mima (美馬郡)
1287,Tokushima (德島縣),Higashimiyoshi (東みよし町),town,Shikoku (四国),Shikoku (四国),Miyoshi (三好郡)
1288,Tokushima (德島縣),Sanagōchi (佐那河内村),village,Shikoku (四国),Shikoku (四国),Myodo (名東郡)
1289,Fukuoka (福岡縣),Fukuoka (福岡市),city,Kyūshū (九州),Kyūshū (九州),Fukuoka (福岡市)
1290,Fukuoka (福岡縣),Kurume (久留米市),city,Kyūshū (九州),Kyūshū (九州),Kurume (久留米市)
1291,Fukuoka (福岡縣),Ōmuta (大牟田市),city,Kyūshū (九州),Kyūshū (九州),Ōmuta (大牟田市)
1292,Fukuoka (福岡縣),Nōgata (直方市),city,Kyūshū (九州),Kyūshū (九州),Nōgata (直方市)
1293,Fukuoka (福岡縣),Tagawa (田川市),city,Kyūshū (九州),Kyūshū (九州),Tagawa (田川市)
1294,Fukuoka (福岡縣),Yanagawa (柳川市),city,Kyūshū (九州),Kyūshū (九州),Yanagawa (柳川市)
1295,Fukuoka (福岡縣),Yame (八女市),city,Kyūshū (九州),Kyūshū (九州),Yame (八女市)
1296,Fukuoka (福岡縣),Chikugo (筑後市),city,Kyūshū (九州),Kyūshū (九州),Chikugo (筑後市)
1297,Fukuoka (福岡縣),Ōkawa (大川市),city,Kyūshū (九州),Kyūshū (九州),Ōkawa (大川市)
1298,Fukuoka (福岡縣),Yukuhashi (行橋市),city,Kyūshū (九州),Kyūshū (九州),Yukuhashi (行橋市)
1299,Fukuoka (福岡縣),Buzen (豊前市),city,Kyūshū (九州),Kyūshū (九州),Buzen (豊前市)
1300,Fukuoka (福岡縣),Nakagawa (那珂川市),city,Kyūshū (九州),Kyūshū (九州),Nakagawa (那珂川市)
1301,Fukuoka (福岡縣),Nakama (中間市),city,Kyūshū (九州),Kyūshū (九州),Nakama (中間市)
1302,Fukuoka (福岡縣),Kitakyushu (北九州市),city,Kyūshū (九州),Kyūshū (九州),Kitakyushu (北九州市)
1303,Fukuoka (福岡縣),Ogōri (小郡市),city,Kyūshū (九州),Kyūshū (九州),Ogōri (小郡市)
1304,Fukuoka (福岡縣),Chikushino (筑紫野市),city,Kyūshū (九州),Kyūshū (九州),Chikushino (筑紫野市)
1305,Fukuoka (福岡縣),Kasuga (春日市),city,Kyūshū (九州),Kyūshū (九州),Kasuga (春日市)
1306,Fukuoka (福岡縣),Ōnojō (大野城市),city,Kyūshū (九州),Kyūshū (九州),Ōnojō (大野城市)
1307,Fukuoka (福岡縣),Munakata (宗像市),city,Kyūshū (九州),Kyūshū (九州),Munakata (宗像市)
1308,Fukuoka (福岡縣),Dazaifu (太宰府市),city,Kyūshū (九州),Kyūshū (九州),Dazaifu (太宰府市)
1309,Fukuoka (福岡縣),Koga (古賀市),city,Kyūshū (九州),Kyūshū (九州),Koga (古賀市)
1310,Fukuoka (福岡縣),Fukutsu (福津市),city,Kyūshū (九州),Kyūshū (九州),Fukutsu (福津市)
1311,Fukuoka (福岡縣),Ukiha (うきは市),city,Kyūshū (九州),Kyūshū (九州),Ukiha (うきは市)
1312,Fukuoka (福岡縣),Miyawaka (宮若市),city,Kyūshū (九州),Kyūshū (九州),Miyawaka (宮若市)
1313,Fukuoka (福岡縣),Asakura (朝倉市),city,Kyūshū (九州),Kyūshū (九州),Asakura (朝倉市)
1314,Fukuoka (福岡縣),Iizuka (飯塚市),city,Kyūshū (九州),Kyūshū (九州),Iizuka (飯塚市)
1315,Fukuoka (福岡縣),Kama (嘉麻市),city,Kyūshū (九州),Kyūshū (九州),Kama (嘉麻市)
1316,Fukuoka (福岡縣),Miyama (みやま市),city,Kyūshū (九州),Kyūshū (九州),Miyama (みやま市)
1317,Fukuoka (福岡縣),Itoshima (糸島市),city,Kyūshū (九州),Kyūshū (九州),Itoshima (糸島市)
1318,Fukuoka (福岡縣),Umi (宇美町),town,Kyūshū (九州),Kyūshū (九州),Kasuya (糟屋郡)
1319,Fukuoka (福岡縣),Sasaguri (篠栗町),town,Kyūshū (九州),Kyūshū (九州),Kasuya (糟屋郡)
1320,Fukuoka (福岡縣),Shime (志免町),town,Kyūshū (九州),Kyūshū (九州),Kasuya (糟屋郡)
1321,Fukuoka (福岡縣),Sue (須恵町),town,Kyūshū (九州),Kyūshū (九州),Kasuya (糟屋郡)
1322,Fukuoka (福岡縣),Shingū (新宮町),town,Kyūshū (九州),Kyūshū (九州),Kasuya (糟屋郡)
1323,Fukuoka (福岡縣),Hisayama (久山町),town,Kyūshū (九州),Kyūshū (九州),Kasuya (糟屋郡)
1324,Fukuoka (福岡縣),Kasuya (粕屋町),town,Kyūshū (九州),Kyūshū (九州),Kasuya (糟屋郡)
1325,Fukuoka (福岡縣),Ashiya (芦屋町),town,Kyūshū (九州),Kyūshū (九州),Onga (遠賀郡)
1326,Fukuoka (福岡縣),Mizumaki (水巻町),town,Kyūshū (九州),Kyūshū (九州),Onga (遠賀郡)
1327,Fukuoka (福岡縣),Okagaki (岡垣町),town,Kyūshū (九州),Kyūshū (九州),Onga (遠賀郡)
1328,Fukuoka (福岡縣),Onga (遠賀町),town,Kyūshū (九州),Kyūshū (九州),Onga (遠賀郡)
1329,Fukuoka (福岡縣),Kotake (小竹町),town,Kyūshū (九州),Kyūshū (九州),Kurate (鞍手郡)
1330,Fukuoka (福岡縣),Kurate (鞍手町),town,Kyūshū (九州),Kyūshū (九州),Kurate (鞍手郡)
1331,Fukuoka (福岡縣),Keisen (桂川町),town,Kyūshū (九州),Kyūshū (九州),Kaho (嘉穂郡)
